,Epsilon,Eval_val,K,Opt_val,bound,index,iters,r,satisfy,solvetime
0,0.0010000000000000007,4.245468934239131,1.0,4.360047494394132,119.61478074764524,0.0,1.0,14.5,1.0,0.035361107190450033
1,0.0016218100973589297,4.24546879903002,1.0,4.360092742677609,119.61478074764524,0.9666666666666667,2.0,14.5,1.0,0.11741290887196859
2,0.0026302679918953813,4.245468725499515,1.0,4.360166139482321,119.61478074764524,1.9333333333333333,2.0,14.5,1.0,0.1659098784128825
3,0.004265795188015926,4.2454685982144165,1.0,4.360285184734804,119.61478074764524,2.9,2.0,14.5,1.0,0.23170890808105468
4,0.006760829753919814,4.245468387536328,1.0,4.360466830061573,119.61478074764524,3.8666666666666667,2.0,14.5,1.0,0.24427386124928793
5,0.010964781961431856,4.245468009934824,1.0,4.360772736516165,119.61478074764524,4.833333333333333,2.0,14.5,1.0,0.23601578871409098
6,0.017782794100389236,4.245467436053365,1.0,4.361268625511539,119.61478074764524,5.8,2.0,14.5,1.0,0.25843090216318765
7,0.028183829312644522,4.2454666128241465,1.0,4.362024782935426,119.61478074764524,6.766666666666667,2.0,14.5,1.0,0.2655708471934001
8,0.04570881896148752,4.2454652140599105,1.0,4.363297463118743,119.61478074764524,7.733333333333333,2.0,14.5,1.0,0.19341312249501547
9,0.0741310241300918,4.2454630699254245,1.0,4.365357970206757,119.61478074764524,8.7,2.0,14.5,1.0,0.2600287119547526
10,0.12022644346174129,4.24545984730239,1.0,4.368690528166954,119.61478074764524,9.666666666666666,2.0,14.5,1.0,0.2356287956237793
11,0.19054607179632474,4.245455500838309,1.0,4.373752725414874,119.61478074764524,10.633333333333333,2.0,14.5,1.0,0.27575310071309406
12,0.3090295432513592,4.245449614963964,1.0,4.382223623270117,119.61478074764524,11.6,2.0,14.5,1.0,0.3456746498743693
13,0.5011872336272721,4.245443475088699,1.0,4.3958088923492085,119.61478074764524,12.566666666666666,2.0,14.5,1.0,0.2384436289469401
14,0.7943282347242817,4.24543901996996,1.0,4.416179400258015,119.61478074764524,13.533333333333333,2.0,14.5,1.0,0.22288637955983479
15,1.0,4.24543882230884,1.0,4.430224773265936,119.61478074764524,14.5,2.0,14.5,1.0,0.22698527971903484
16,0.0010000000000000007,4.245444374569638,2.0,4.269032390612887,76.22713889620722,15.466666666666667,1.0,14.5,0.8333333333333334,0.16929748853047688
17,0.0016218100973589297,4.245444386406564,2.0,4.269088712255609,76.22713889620722,16.433333333333334,2.0,14.5,0.8333333333333334,0.4049421707789103
18,0.0026302679918953813,4.245444368050227,2.0,4.269179923626905,76.22713889620722,17.4,2.0,14.5,0.8333333333333334,0.4428558826446533
19,0.004265795188015926,4.24544432853247,2.0,4.269328004350549,76.22713889620722,18.366666666666667,2.0,14.5,0.8333333333333334,0.4750365734100342
20,0.006760829753919814,4.245444306831954,2.0,4.26955381367233,76.22713889620722,19.333333333333332,2.0,14.5,0.8333333333333334,0.32739646434783937
21,0.010964781961431856,4.245444231290306,2.0,4.269934242849832,76.22713889620722,20.3,2.0,14.5,0.8666666666666667,0.30104133288065593
22,0.017782794100389236,4.245444124165677,2.0,4.270550683721536,76.22713889620722,21.266666666666666,2.0,14.5,0.8666666666666667,0.30784491697947186
23,0.028183829312644522,4.245443992912517,2.0,4.2714902408773225,76.22713889620722,22.233333333333334,2.0,14.5,0.9333333333333333,0.37186830838521323
24,0.04570881896148752,4.24544379481455,2.0,4.273070694898568,76.22713889620722,23.2,2.0,14.5,0.9666666666666667,0.3669105609258016
25,0.0741310241300918,4.245443526299045,2.0,4.275627109608164,76.22713889620722,24.166666666666668,2.0,14.5,0.9666666666666667,0.35414982636769615
26,0.12022644346174129,4.245443261554984,2.0,4.2797553507959325,76.22713889620722,25.133333333333333,2.0,14.5,0.9666666666666667,0.30668962001800537
27,0.19054607179632474,4.245443134557489,2.0,4.286011216997043,76.22713889620722,26.1,2.0,14.5,1.0,0.4546746492385864
28,0.3090295432513592,4.245443741075962,2.0,4.2964398524201926,76.22713889620722,27.066666666666666,2.0,14.5,1.0,0.49186941782633464
29,0.5011872336272721,4.245446313330964,2.0,4.313063786720935,76.22713889620722,28.033333333333335,2.0,14.5,1.0,0.5050424416859944
30,0.7943282347242817,4.245454146903911,2.0,4.337768312810514,76.22713889620722,29.0,2.0,14.5,1.0,0.3322832822799683
