,Epsilon,Eval_val,K,Opt_val,clustertime,index,satisfy,setuptime,solvetime
41,0.0001508590708600179,0.9,50.0,3.853975237562642e-05,0.5908619403839112,36.9,0.9,0.004358315467834472,0.22290172576904296
42,0.00019306977288832493,1.0,50.0,0.00018386679763605416,0.5908619403839112,37.8,1.0,0.004358315467834472,0.22667815685272216
43,0.00024709112279856045,1.0,50.0,0.00034046953093964515,0.5908619403839112,38.7,1.0,0.004358315467834472,0.1465243101119995
44,0.000316227766016838,1.0,50.0,0.0005106703975565165,0.5908619403839112,39.6,1.0,0.004358315467834472,0.14056181907653809
45,1e-05,0.4,100.0,-0.0012196264674068187,0.9771578311920166,40.5,0.4,0.007426786422729492,0.9912688255310058
46,1.2798022139979525e-05,0.5,100.0,-0.0011133824223987893,0.9771578311920166,41.4,0.5,0.007426786422729492,1.9078216791152953
47,1.6378937069540644e-05,0.6,100.0,-0.0010074695866575177,0.9771578311920166,42.3,0.6,0.007426786422729492,0.9144736766815186
48,2.096179992453126e-05,0.7,100.0,-0.0009024500381992493,0.9771578311920166,43.2,0.7,0.007426786422729492,0.7929919719696045
49,2.682695795279727e-05,0.7,100.0,-0.0007958193738814019,0.9771578311920166,44.1,0.7,0.007426786422729492,0.6101664543151856
50,3.4333200182819924e-05,0.8,100.0,-0.000688039939002952,0.9771578311920166,45.0,0.8,0.007426786422729492,0.5054088592529297
51,4.3939705607607866e-05,0.8,100.0,-0.0005781558072787098,0.9771578311920166,45.9,0.8,0.007426786422729492,0.44768025875091555
52,5.623413251903491e-05,0.9,100.0,-0.00046522125304293853,0.9771578311920166,46.8,0.9,0.007426786422729492,0.5307040452957154
53,7.196856730011514e-05,0.9,100.0,-0.000348225579741668,0.9771578311920166,47.7,0.9,0.007426786422729492,0.4870607852935791
54,9.21055317689482e-05,0.9,100.0,-0.0002261361548247614,0.9771578311920166,48.6,0.9,0.007426786422729492,0.4575263261795044
55,0.00011787686347935866,0.9,100.0,-9.753127569445826e-05,0.9771578311920166,49.5,0.9,0.007426786422729492,0.3702696323394775
56,0.0001508590708600179,0.9,100.0,3.8401142972737545e-05,0.9771578311920166,50.4,0.9,0.007426786422729492,0.2550692319869995
57,0.00019306977288832493,1.0,100.0,0.00018376964216702073,0.9771578311920166,51.3,1.0,0.007426786422729492,0.2852062940597534
58,0.00024709112279856045,1.0,100.0,0.00034040780223958404,0.9771578311920166,52.2,1.0,0.007426786422729492,0.26652572154998777
59,0.000316227766016838,1.0,100.0,0.0005106338741297923,0.9771578311920166,53.1,1.0,0.007426786422729492,0.22160511016845702
60,1e-05,0.4,300.0,-0.0011273005473916484,2.483658194541931,54.0,0.4,0.019218921661376953,5.199337196350098
61,1.2798022139979525e-05,0.5,300.0,-0.001044842936471651,2.483658194541931,54.9,0.5,0.019218921661376953,6.229954171180725
62,1.6378937069540644e-05,0.6,300.0,-0.0009527994356912208,2.483658194541931,55.8,0.6,0.019218921661376953,6.6970374345779415
63,2.096179992453126e-05,0.7,300.0,-0.0008604880460680876,2.483658194541931,56.7,0.7,0.019218921661376953,5.540980219841003
64,2.682695795279727e-05,0.7,300.0,-0.0007650860452662453,2.483658194541931,57.6,0.7,0.019218921661376953,5.729301381111145
